timestamp,event_type,price,candle_index,pivot_index,delay_bars,metadata
2018-04-19 04:00:00,swing_high,0.275,12,11,1,"{""HighLow"": 1.0, ""Level"": 0.275, ""delay_bars"": 1}"
2018-04-21 12:00:00,swing_low,0.26509,26,25,1,"{""HighLow"": -1.0, ""Level"": 0.26509, ""delay_bars"": 1}"
2018-04-23 00:00:00,swing_high,0.2973,35,31,4,"{""HighLow"": 1.0, ""Level"": 0.2973, ""delay_bars"": 4}"
2018-04-25 20:00:00,swing_low,0.2573,52,50,2,"{""HighLow"": -1.0, ""Level"": 0.2573, ""delay_bars"": 2}"
2018-04-27 20:00:00,swing_high,0.30643,64,62,2,"{""HighLow"": 1.0, ""Level"": 0.30643, ""delay_bars"": 2}"
2018-05-01 08:00:00,swing_low,0.3187,85,83,2,"{""HighLow"": -1.0, ""Level"": 0.3187, ""delay_bars"": 2}"
2018-05-03 08:00:00,swing_high,0.3885,97,95,2,"{""HighLow"": 1.0, ""Level"": 0.3885, ""delay_bars"": 2}"
2018-05-05 00:00:00,swing_low,0.3465,107,105,2,"{""HighLow"": -1.0, ""Level"": 0.3465, ""delay_bars"": 2}"
2018-05-06 00:00:00,swing_high,0.37434,113,110,3,"{""HighLow"": 1.0, ""Level"": 0.37434, ""delay_bars"": 3}"
2018-05-07 04:00:00,swing_low,0.291,120,119,1,"{""HighLow"": -1.0, ""Level"": 0.291, ""delay_bars"": 1}"
2018-05-08 08:00:00,swing_high,0.34559,127,125,2,"{""HighLow"": 1.0, ""Level"": 0.34559, ""delay_bars"": 2}"
2018-05-09 08:00:00,swing_low,0.298,133,132,1,"{""HighLow"": -1.0, ""Level"": 0.298, ""delay_bars"": 1}"
2018-05-14 00:00:00,swing_high,0.285,161,159,2,"{""HighLow"": 1.0, ""Level"": 0.285, ""delay_bars"": 2}"
2018-05-14 16:00:00,swing_low,0.25123,165,164,1,"{""HighLow"": -1.0, ""Level"": 0.25123, ""delay_bars"": 1}"
2018-05-17 16:00:00,swing_high,0.26054,183,179,4,"{""HighLow"": 1.0, ""Level"": 0.26054, ""delay_bars"": 4}"
2018-05-18 16:00:00,swing_low,0.23037,189,185,4,"{""HighLow"": -1.0, ""Level"": 0.23037, ""delay_bars"": 4}"
2018-05-21 08:00:00,swing_high,0.26006,205,201,4,"{""HighLow"": 1.0, ""Level"": 0.26006, ""delay_bars"": 4}"
2018-05-23 20:00:00,swing_low,0.1927,220,219,1,"{""HighLow"": -1.0, ""Level"": 0.1927, ""delay_bars"": 1}"
2018-05-26 20:00:00,swing_high,0.204,238,234,4,"{""HighLow"": 1.0, ""Level"": 0.204, ""delay_bars"": 4}"
2018-05-29 04:00:00,swing_low,0.17055,252,251,1,"{""HighLow"": -1.0, ""Level"": 0.17055, ""delay_bars"": 1}"
2018-05-30 12:00:00,swing_high,0.21683,260,257,3,"{""HighLow"": 1.0, ""Level"": 0.21683, ""delay_bars"": 3}"
2018-05-31 04:00:00,swing_low,0.19689,264,261,3,"{""HighLow"": -1.0, ""Level"": 0.19689, ""delay_bars"": 3}"
2018-06-01 12:00:00,swing_high,0.22879,272,266,6,"{""HighLow"": 1.0, ""Level"": 0.22879, ""delay_bars"": 6}"
2018-06-02 04:00:00,swing_low,0.21347,276,273,3,"{""HighLow"": -1.0, ""Level"": 0.21347, ""delay_bars"": 3}"
2018-06-03 16:00:00,swing_high,0.23677,285,283,2,"{""HighLow"": 1.0, ""Level"": 0.23677, ""delay_bars"": 2}"
2018-06-05 12:00:00,swing_low,0.20221,296,294,2,"{""HighLow"": -1.0, ""Level"": 0.20221, ""delay_bars"": 2}"
2018-06-06 08:00:00,swing_high,0.2216,301,297,4,"{""HighLow"": 1.0, ""Level"": 0.2216, ""delay_bars"": 4}"
2018-06-07 00:00:00,swing_low,0.20799,305,303,2,"{""HighLow"": -1.0, ""Level"": 0.20799, ""delay_bars"": 2}"
2018-06-09 12:00:00,swing_high,0.21,320,317,3,"{""HighLow"": 1.0, ""Level"": 0.21, ""delay_bars"": 3}"
2018-06-11 20:00:00,swing_low,0.16404,334,332,2,"{""HighLow"": -1.0, ""Level"": 0.16404, ""delay_bars"": 2}"
2018-06-12 12:00:00,swing_high,0.1813,338,335,3,"{""HighLow"": 1.0, ""Level"": 0.1813, ""delay_bars"": 3}"
2018-06-13 20:00:00,swing_low,0.145,346,345,1,"{""HighLow"": -1.0, ""Level"": 0.145, ""delay_bars"": 1}"
2018-06-14 12:00:00,swing_high,0.177,350,347,3,"{""HighLow"": 1.0, ""Level"": 0.177, ""delay_bars"": 3}"
2018-06-17 16:00:00,swing_low,0.15762,369,362,7,"{""HighLow"": -1.0, ""Level"": 0.15762, ""delay_bars"": 7}"
2018-06-19 04:00:00,swing_high,0.1681,378,375,3,"{""HighLow"": 1.0, ""Level"": 0.1681, ""delay_bars"": 3}"
2018-06-20 12:00:00,swing_low,0.15675,386,384,2,"{""HighLow"": -1.0, ""Level"": 0.15675, ""delay_bars"": 2}"
2018-06-26 12:00:00,swing_high,0.13889,420,417,3,"{""HighLow"": 1.0, ""Level"": 0.13889, ""delay_bars"": 3}"
2018-06-28 00:00:00,swing_low,0.12271,429,426,3,"{""HighLow"": -1.0, ""Level"": 0.12271, ""delay_bars"": 3}"
2018-07-01 12:00:00,swing_high,0.14526,450,449,1,"{""HighLow"": 1.0, ""Level"": 0.14526, ""delay_bars"": 1}"
2018-07-04 12:00:00,swing_low,0.14586,467,466,1,"{""HighLow"": -1.0, ""Level"": 0.14586, ""delay_bars"": 1}"
2018-07-08 20:00:00,swing_high,0.15,493,488,5,"{""HighLow"": 1.0, ""Level"": 0.15, ""delay_bars"": 5}"
2018-07-11 08:00:00,swing_low,0.12467,508,507,1,"{""HighLow"": -1.0, ""Level"": 0.12467, ""delay_bars"": 1}"
2018-07-11 16:00:00,swing_high,0.13376,510,509,1,"{""HighLow"": 1.0, ""Level"": 0.13376, ""delay_bars"": 1}"
2018-07-13 00:00:00,swing_low,0.122,518,517,1,"{""HighLow"": -1.0, ""Level"": 0.122, ""delay_bars"": 1}"
2018-07-14 00:00:00,swing_high,0.14356,524,523,1,"{""HighLow"": 1.0, ""Level"": 0.14356, ""delay_bars"": 1}"
2018-07-19 08:00:00,swing_low,0.17149,556,554,2,"{""HighLow"": -1.0, ""Level"": 0.17149, ""delay_bars"": 2}"
2018-07-22 20:00:00,swing_high,0.1792,577,575,2,"{""HighLow"": 1.0, ""Level"": 0.1792, ""delay_bars"": 2}"
2018-07-24 08:00:00,swing_low,0.16001,586,585,1,"{""HighLow"": -1.0, ""Level"": 0.16001, ""delay_bars"": 1}"
2018-07-25 08:00:00,swing_high,0.17868,592,587,5,"{""HighLow"": 1.0, ""Level"": 0.17868, ""delay_bars"": 5}"
2018-07-26 04:00:00,swing_low,0.16644,597,593,4,"{""HighLow"": -1.0, ""Level"": 0.16644, ""delay_bars"": 4}"
2018-07-28 08:00:00,swing_high,0.1693,610,607,3,"{""HighLow"": 1.0, ""Level"": 0.1693, ""delay_bars"": 3}"
2018-07-29 00:00:00,swing_low,0.15915,614,611,3,"{""HighLow"": -1.0, ""Level"": 0.15915, ""delay_bars"": 3}"
2018-08-04 12:00:00,swing_high,0.13473,653,648,5,"{""HighLow"": 1.0, ""Level"": 0.13473, ""delay_bars"": 5}"
2018-08-07 12:00:00,swing_low,0.12644,671,665,6,"{""HighLow"": -1.0, ""Level"": 0.12644, ""delay_bars"": 6}"
2018-08-10 08:00:00,swing_high,0.12631,688,685,3,"{""HighLow"": 1.0, ""Level"": 0.12631, ""delay_bars"": 3}"
2018-08-12 16:00:00,swing_low,0.10713,702,696,6,"{""HighLow"": -1.0, ""Level"": 0.10713, ""delay_bars"": 6}"
2018-08-16 00:00:00,swing_high,0.10131,722,720,2,"{""HighLow"": 1.0, ""Level"": 0.10131, ""delay_bars"": 2}"
2018-08-19 08:00:00,swing_low,0.09514,742,738,4,"{""HighLow"": -1.0, ""Level"": 0.09514, ""delay_bars"": 4}"
2018-08-20 08:00:00,swing_high,0.10356,748,743,5,"{""HighLow"": 1.0, ""Level"": 0.10356, ""delay_bars"": 5}"
2018-08-22 00:00:00,swing_low,0.09001,758,752,6,"{""HighLow"": -1.0, ""Level"": 0.09001, ""delay_bars"": 6}"
2018-08-26 00:00:00,swing_high,0.09496,782,781,1,"{""HighLow"": 1.0, ""Level"": 0.09496, ""delay_bars"": 1}"
2018-08-26 12:00:00,swing_low,0.0905,785,783,2,"{""HighLow"": -1.0, ""Level"": 0.0905, ""delay_bars"": 2}"
2018-08-29 00:00:00,swing_high,0.10749,800,799,1,"{""HighLow"": 1.0, ""Level"": 0.10749, ""delay_bars"": 1}"
2018-08-31 16:00:00,swing_low,0.09661,816,809,7,"{""HighLow"": -1.0, ""Level"": 0.09661, ""delay_bars"": 7}"
2018-09-02 00:00:00,swing_high,0.11032,824,822,2,"{""HighLow"": 1.0, ""Level"": 0.11032, ""delay_bars"": 2}"
2018-09-04 08:00:00,swing_low,0.102,838,827,11,"{""HighLow"": -1.0, ""Level"": 0.102, ""delay_bars"": 11}"
2018-09-05 08:00:00,swing_high,0.10709,844,840,4,"{""HighLow"": 1.0, ""Level"": 0.10709, ""delay_bars"": 4}"
2018-09-06 12:00:00,swing_low,0.08085,851,848,3,"{""HighLow"": -1.0, ""Level"": 0.08085, ""delay_bars"": 3}"
2018-09-07 08:00:00,swing_high,0.08946,856,854,2,"{""HighLow"": 1.0, ""Level"": 0.08946, ""delay_bars"": 2}"
2018-09-09 08:00:00,swing_low,0.07353,868,866,2,"{""HighLow"": -1.0, ""Level"": 0.07353, ""delay_bars"": 2}"
2018-09-14 08:00:00,swing_high,0.07181,898,894,4,"{""HighLow"": 1.0, ""Level"": 0.07181, ""delay_bars"": 4}"
2018-09-16 16:00:00,swing_low,0.06568,912,909,3,"{""HighLow"": -1.0, ""Level"": 0.06568, ""delay_bars"": 3}"
2018-09-17 12:00:00,swing_high,0.07023,917,914,3,"{""HighLow"": 1.0, ""Level"": 0.07023, ""delay_bars"": 3}"
2018-09-18 08:00:00,swing_low,0.06193,922,920,2,"{""HighLow"": -1.0, ""Level"": 0.06193, ""delay_bars"": 2}"
2018-09-19 12:00:00,swing_high,0.07441,929,928,1,"{""HighLow"": 1.0, ""Level"": 0.07441, ""delay_bars"": 1}"
2018-09-19 20:00:00,swing_low,0.06622,931,930,1,"{""HighLow"": -1.0, ""Level"": 0.06622, ""delay_bars"": 1}"
2018-09-22 00:00:00,swing_high,0.09035,944,941,3,"{""HighLow"": 1.0, ""Level"": 0.09035, ""delay_bars"": 3}"
2018-09-23 00:00:00,swing_low,0.0792,950,946,4,"{""HighLow"": -1.0, ""Level"": 0.0792, ""delay_bars"": 4}"
2018-09-23 12:00:00,swing_high,0.0939,953,952,1,"{""HighLow"": 1.0, ""Level"": 0.0939, ""delay_bars"": 1}"
2018-09-25 20:00:00,swing_low,0.07425,967,965,2,"{""HighLow"": -1.0, ""Level"": 0.07425, ""delay_bars"": 2}"
2018-09-27 08:00:00,swing_high,0.08311,976,971,5,"{""HighLow"": 1.0, ""Level"": 0.08311, ""delay_bars"": 5}"
2018-10-01 00:00:00,swing_low,0.0825,998,997,1,"{""HighLow"": -1.0, ""Level"": 0.0825, ""delay_bars"": 1}"
2018-10-05 00:00:00,swing_high,0.08319,1022,1017,5,"{""HighLow"": 1.0, ""Level"": 0.08319, ""delay_bars"": 5}"
2018-10-07 12:00:00,swing_low,0.08033,1037,1036,1,"{""HighLow"": -1.0, ""Level"": 0.08033, ""delay_bars"": 1}"
2018-10-09 00:00:00,swing_high,0.0889,1046,1044,2,"{""HighLow"": 1.0, ""Level"": 0.0889, ""delay_bars"": 2}"
2018-10-10 20:00:00,swing_low,0.08359,1057,1053,4,"{""HighLow"": -1.0, ""Level"": 0.08359, ""delay_bars"": 4}"
2018-10-15 08:00:00,swing_high,0.08497,1084,1083,1,"{""HighLow"": 1.0, ""Level"": 0.08497, ""delay_bars"": 1}"
2018-10-19 16:00:00,swing_low,0.075,1110,1104,6,"{""HighLow"": -1.0, ""Level"": 0.075, ""delay_bars"": 6}"
2018-10-21 16:00:00,swing_high,0.07908,1122,1118,4,"{""HighLow"": 1.0, ""Level"": 0.07908, ""delay_bars"": 4}"
2018-10-22 20:00:00,swing_low,0.0761,1129,1127,2,"{""HighLow"": -1.0, ""Level"": 0.0761, ""delay_bars"": 2}"
2018-10-24 16:00:00,swing_high,0.07708,1140,1137,3,"{""HighLow"": 1.0, ""Level"": 0.07708, ""delay_bars"": 3}"
2018-10-25 12:00:00,swing_low,0.0737,1145,1142,3,"{""HighLow"": -1.0, ""Level"": 0.0737, ""delay_bars"": 3}"
2018-10-29 08:00:00,swing_high,0.07392,1168,1165,3,"{""HighLow"": 1.0, ""Level"": 0.07392, ""delay_bars"": 3}"
2018-10-30 00:00:00,swing_low,0.069,1172,1169,3,"{""HighLow"": -1.0, ""Level"": 0.069, ""delay_bars"": 3}"
2018-10-31 16:00:00,swing_high,0.07199,1182,1181,1,"{""HighLow"": 1.0, ""Level"": 0.07199, ""delay_bars"": 1}"
2018-11-04 04:00:00,swing_low,0.0708,1203,1199,4,"{""HighLow"": -1.0, ""Level"": 0.0708, ""delay_bars"": 4}"
2018-11-05 00:00:00,swing_high,0.07857,1208,1206,2,"{""HighLow"": 1.0, ""Level"": 0.07857, ""delay_bars"": 2}"
2018-11-08 12:00:00,swing_low,0.07647,1229,1226,3,"{""HighLow"": -1.0, ""Level"": 0.07647, ""delay_bars"": 3}"
2018-11-11 12:00:00,swing_high,0.07798,1247,1246,1,"{""HighLow"": 1.0, ""Level"": 0.07798, ""delay_bars"": 1}"
2018-11-15 16:00:00,swing_low,0.05811,1271,1270,1,"{""HighLow"": -1.0, ""Level"": 0.05811, ""delay_bars"": 1}"
2018-11-16 08:00:00,swing_high,0.06499,1275,1273,2,"{""HighLow"": 1.0, ""Level"": 0.06499, ""delay_bars"": 2}"
2018-11-18 00:00:00,swing_low,0.0596,1285,1280,5,"{""HighLow"": -1.0, ""Level"": 0.0596, ""delay_bars"": 5}"
2018-11-19 00:00:00,swing_high,0.06354,1291,1289,2,"{""HighLow"": 1.0, ""Level"": 0.06354, ""delay_bars"": 2}"
2018-11-20 12:00:00,swing_low,0.0427,1300,1299,1,"{""HighLow"": -1.0, ""Level"": 0.0427, ""delay_bars"": 1}"
2018-11-24 12:00:00,swing_high,0.0454,1324,1321,3,"{""HighLow"": 1.0, ""Level"": 0.0454, ""delay_bars"": 3}"
2018-11-25 12:00:00,swing_low,0.03315,1330,1329,1,"{""HighLow"": -1.0, ""Level"": 0.03315, ""delay_bars"": 1}"
2018-11-26 12:00:00,swing_high,0.04017,1336,1334,2,"{""HighLow"": 1.0, ""Level"": 0.04017, ""delay_bars"": 2}"
2018-11-27 20:00:00,swing_low,0.03401,1344,1341,3,"{""HighLow"": -1.0, ""Level"": 0.03401, ""delay_bars"": 3}"
2018-11-29 00:00:00,swing_high,0.0442,1351,1350,1,"{""HighLow"": 1.0, ""Level"": 0.0442, ""delay_bars"": 1}"
2018-12-01 08:00:00,swing_low,0.03765,1365,1360,5,"{""HighLow"": -1.0, ""Level"": 0.03765, ""delay_bars"": 5}"
2018-12-02 04:00:00,swing_high,0.0434,1370,1369,1,"{""HighLow"": 1.0, ""Level"": 0.0434, ""delay_bars"": 1}"
2018-12-04 08:00:00,swing_low,0.037,1383,1382,1,"{""HighLow"": -1.0, ""Level"": 0.037, ""delay_bars"": 1}"
2018-12-08 08:00:00,swing_high,0.03246,1407,1405,2,"{""HighLow"": 1.0, ""Level"": 0.03246, ""delay_bars"": 2}"
2018-12-12 04:00:00,swing_low,0.0285,1430,1427,3,"{""HighLow"": -1.0, ""Level"": 0.0285, ""delay_bars"": 3}"
2018-12-13 04:00:00,swing_high,0.03088,1436,1434,2,"{""HighLow"": 1.0, ""Level"": 0.03088, ""delay_bars"": 2}"
2018-12-16 00:00:00,swing_low,0.02761,1453,1449,4,"{""HighLow"": -1.0, ""Level"": 0.02761, ""delay_bars"": 4}"
2018-12-18 08:00:00,swing_high,0.03371,1467,1464,3,"{""HighLow"": 1.0, ""Level"": 0.03371, ""delay_bars"": 3}"
2018-12-20 08:00:00,swing_low,0.0333,1479,1477,2,"{""HighLow"": -1.0, ""Level"": 0.0333, ""delay_bars"": 2}"
2018-12-21 04:00:00,swing_high,0.04261,1484,1483,1,"{""HighLow"": 1.0, ""Level"": 0.04261, ""delay_bars"": 1}"
2018-12-22 20:00:00,swing_low,0.03811,1494,1490,4,"{""HighLow"": -1.0, ""Level"": 0.03811, ""delay_bars"": 4}"
2018-12-24 16:00:00,swing_high,0.04899,1505,1503,2,"{""HighLow"": 1.0, ""Level"": 0.04899, ""delay_bars"": 2}"
2018-12-26 00:00:00,swing_low,0.03824,1513,1510,3,"{""HighLow"": -1.0, ""Level"": 0.03824, ""delay_bars"": 3}"
2018-12-29 20:00:00,swing_high,0.04355,1536,1534,2,"{""HighLow"": 1.0, ""Level"": 0.04355, ""delay_bars"": 2}"
2018-12-30 12:00:00,swing_low,0.03946,1540,1537,3,"{""HighLow"": -1.0, ""Level"": 0.03946, ""delay_bars"": 3}"
2019-01-03 00:00:00,swing_high,0.04543,1561,1560,1,"{""HighLow"": 1.0, ""Level"": 0.04543, ""delay_bars"": 1}"
2019-01-04 04:00:00,swing_low,0.04154,1568,1565,3,"{""HighLow"": -1.0, ""Level"": 0.04154, ""delay_bars"": 3}"
2019-01-05 20:00:00,swing_high,0.04514,1578,1577,1,"{""HighLow"": 1.0, ""Level"": 0.04514, ""delay_bars"": 1}"
2019-01-08 08:00:00,swing_low,0.04612,1593,1591,2,"{""HighLow"": -1.0, ""Level"": 0.04612, ""delay_bars"": 2}"
2019-01-08 20:00:00,swing_high,0.0497,1596,1594,2,"{""HighLow"": 1.0, ""Level"": 0.0497, ""delay_bars"": 2}"
2019-01-14 00:00:00,swing_low,0.0388,1627,1625,2,"{""HighLow"": -1.0, ""Level"": 0.0388, ""delay_bars"": 2}"
2019-01-15 08:00:00,swing_high,0.04399,1635,1632,3,"{""HighLow"": 1.0, ""Level"": 0.04399, ""delay_bars"": 3}"
2019-01-16 04:00:00,swing_low,0.04101,1640,1638,2,"{""HighLow"": -1.0, ""Level"": 0.04101, ""delay_bars"": 2}"
2019-01-17 08:00:00,swing_high,0.04575,1647,1645,2,"{""HighLow"": 1.0, ""Level"": 0.04575, ""delay_bars"": 2}"
2019-01-19 08:00:00,swing_low,0.04312,1659,1655,4,"{""HighLow"": -1.0, ""Level"": 0.04312, ""delay_bars"": 4}"
2019-01-22 08:00:00,swing_high,0.0434,1677,1675,2,"{""HighLow"": 1.0, ""Level"": 0.0434, ""delay_bars"": 2}"
2019-01-24 16:00:00,swing_low,0.04199,1691,1686,5,"{""HighLow"": -1.0, ""Level"": 0.04199, ""delay_bars"": 5}"
2019-01-25 08:00:00,swing_high,0.04342,1695,1692,3,"{""HighLow"": 1.0, ""Level"": 0.04342, ""delay_bars"": 3}"
2019-01-27 16:00:00,swing_low,0.04014,1709,1708,1,"{""HighLow"": -1.0, ""Level"": 0.04014, ""delay_bars"": 1}"
2019-01-29 20:00:00,swing_high,0.03971,1722,1721,1,"{""HighLow"": 1.0, ""Level"": 0.03971, ""delay_bars"": 1}"
2019-02-01 08:00:00,swing_low,0.03701,1737,1736,1,"{""HighLow"": -1.0, ""Level"": 0.03701, ""delay_bars"": 1}"
2019-02-03 08:00:00,swing_high,0.0395,1749,1746,3,"{""HighLow"": 1.0, ""Level"": 0.0395, ""delay_bars"": 3}"
2019-02-04 08:00:00,swing_low,0.03761,1755,1752,3,"{""HighLow"": -1.0, ""Level"": 0.03761, ""delay_bars"": 3}"
2019-02-07 20:00:00,swing_high,0.03734,1776,1773,3,"{""HighLow"": 1.0, ""Level"": 0.03734, ""delay_bars"": 3}"
2019-02-08 08:00:00,swing_low,0.03616,1779,1777,2,"{""HighLow"": -1.0, ""Level"": 0.03616, ""delay_bars"": 2}"
2019-02-08 20:00:00,swing_high,0.0425,1782,1781,1,"{""HighLow"": 1.0, ""Level"": 0.0425, ""delay_bars"": 1}"
2019-02-10 16:00:00,swing_low,0.03962,1793,1790,3,"{""HighLow"": -1.0, ""Level"": 0.03962, ""delay_bars"": 3}"
2019-02-11 08:00:00,swing_high,0.04309,1797,1794,3,"{""HighLow"": 1.0, ""Level"": 0.04309, ""delay_bars"": 3}"
2019-02-12 16:00:00,swing_low,0.04053,1805,1803,2,"{""HighLow"": -1.0, ""Level"": 0.04053, ""delay_bars"": 2}"
2019-02-13 12:00:00,swing_high,0.04244,1810,1808,2,"{""HighLow"": 1.0, ""Level"": 0.04244, ""delay_bars"": 2}"
2019-02-14 16:00:00,swing_low,0.0399,1817,1815,2,"{""HighLow"": -1.0, ""Level"": 0.0399, ""delay_bars"": 2}"
2019-02-15 16:00:00,swing_high,0.0416,1823,1822,1,"{""HighLow"": 1.0, ""Level"": 0.0416, ""delay_bars"": 1}"
2019-02-17 20:00:00,swing_low,0.04055,1836,1834,2,"{""HighLow"": -1.0, ""Level"": 0.04055, ""delay_bars"": 2}"
2019-02-18 20:00:00,swing_high,0.04686,1842,1841,1,"{""HighLow"": 1.0, ""Level"": 0.04686, ""delay_bars"": 1}"
2019-02-20 08:00:00,swing_low,0.04473,1851,1849,2,"{""HighLow"": -1.0, ""Level"": 0.04473, ""delay_bars"": 2}"
2019-02-21 08:00:00,swing_high,0.04809,1857,1856,1,"{""HighLow"": 1.0, ""Level"": 0.04809, ""delay_bars"": 1}"
2019-02-25 16:00:00,swing_low,0.04097,1883,1877,6,"{""HighLow"": -1.0, ""Level"": 0.04097, ""delay_bars"": 6}"
2019-02-27 20:00:00,swing_high,0.04343,1896,1894,2,"{""HighLow"": 1.0, ""Level"": 0.04343, ""delay_bars"": 2}"
2019-03-04 16:00:00,swing_low,0.03908,1925,1923,2,"{""HighLow"": -1.0, ""Level"": 0.03908, ""delay_bars"": 2}"
2019-03-06 04:00:00,swing_high,0.0434,1934,1931,3,"{""HighLow"": 1.0, ""Level"": 0.0434, ""delay_bars"": 3}"
2019-03-07 16:00:00,swing_low,0.04208,1943,1941,2,"{""HighLow"": -1.0, ""Level"": 0.04208, ""delay_bars"": 2}"
2019-03-08 20:00:00,swing_high,0.04386,1950,1949,1,"{""HighLow"": 1.0, ""Level"": 0.04386, ""delay_bars"": 1}"
2019-03-14 12:00:00,swing_low,0.04575,1983,1979,4,"{""HighLow"": -1.0, ""Level"": 0.04575, ""delay_bars"": 4}"
2019-03-16 12:00:00,swing_high,0.05195,1995,1993,2,"{""HighLow"": 1.0, ""Level"": 0.05195, ""delay_bars"": 2}"
2019-03-19 00:00:00,swing_low,0.04899,2010,2006,4,"{""HighLow"": -1.0, ""Level"": 0.04899, ""delay_bars"": 4}"
2019-03-19 20:00:00,swing_high,0.05313,2015,2014,1,"{""HighLow"": 1.0, ""Level"": 0.05313, ""delay_bars"": 1}"
2019-03-21 16:00:00,swing_low,0.04955,2026,2025,1,"{""HighLow"": -1.0, ""Level"": 0.04955, ""delay_bars"": 1}"
2019-03-24 00:00:00,swing_high,0.06464,2040,2039,1,"{""HighLow"": 1.0, ""Level"": 0.06464, ""delay_bars"": 1}"
2019-03-26 00:00:00,swing_low,0.0562,2052,2051,1,"{""HighLow"": -1.0, ""Level"": 0.0562, ""delay_bars"": 1}"
2019-03-28 08:00:00,swing_high,0.06783,2066,2062,4,"{""HighLow"": 1.0, ""Level"": 0.06783, ""delay_bars"": 4}"
2019-04-01 16:00:00,swing_low,0.06888,2092,2088,4,"{""HighLow"": -1.0, ""Level"": 0.06888, ""delay_bars"": 4}"
2019-04-03 04:00:00,swing_high,0.095,2101,2100,1,"{""HighLow"": 1.0, ""Level"": 0.095, ""delay_bars"": 1}"
2019-04-04 00:00:00,swing_low,0.082,2106,2105,1,"{""HighLow"": -1.0, ""Level"": 0.082, ""delay_bars"": 1}"
2019-04-06 20:00:00,swing_high,0.09375,2123,2122,1,"{""HighLow"": 1.0, ""Level"": 0.09375, ""delay_bars"": 1}"
2019-04-08 12:00:00,swing_low,0.08135,2133,2132,1,"{""HighLow"": -1.0, ""Level"": 0.08135, ""delay_bars"": 1}"
2019-04-11 00:00:00,swing_high,0.0916,2148,2146,2,"{""HighLow"": 1.0, ""Level"": 0.0916, ""delay_bars"": 2}"
2019-04-11 16:00:00,swing_low,0.07575,2152,2150,2,"{""HighLow"": -1.0, ""Level"": 0.07575, ""delay_bars"": 2}"
2019-04-14 00:00:00,swing_high,0.0849,2166,2158,8,"{""HighLow"": 1.0, ""Level"": 0.0849, ""delay_bars"": 8}"
2019-04-14 20:00:00,swing_low,0.08051,2171,2167,4,"{""HighLow"": -1.0, ""Level"": 0.08051, ""delay_bars"": 4}"
2019-04-15 08:00:00,swing_high,0.08531,2174,2172,2,"{""HighLow"": 1.0, ""Level"": 0.08531, ""delay_bars"": 2}"
2019-04-16 16:00:00,swing_low,0.07942,2182,2181,1,"{""HighLow"": -1.0, ""Level"": 0.07942, ""delay_bars"": 1}"
2019-04-17 08:00:00,swing_high,0.08366,2186,2184,2,"{""HighLow"": 1.0, ""Level"": 0.08366, ""delay_bars"": 2}"
2019-04-19 04:00:00,swing_low,0.075,2197,2196,1,"{""HighLow"": -1.0, ""Level"": 0.075, ""delay_bars"": 1}"
2019-04-23 12:00:00,swing_high,0.07979,2223,2221,2,"{""HighLow"": 1.0, ""Level"": 0.07979, ""delay_bars"": 2}"
2019-04-24 20:00:00,swing_low,0.06765,2231,2230,1,"{""HighLow"": -1.0, ""Level"": 0.06765, ""delay_bars"": 1}"
2019-04-25 20:00:00,swing_high,0.076,2237,2236,1,"{""HighLow"": 1.0, ""Level"": 0.076, ""delay_bars"": 1}"
2019-04-27 04:00:00,swing_low,0.06672,2245,2238,7,"{""HighLow"": -1.0, ""Level"": 0.06672, ""delay_bars"": 7}"
2019-04-28 12:00:00,swing_high,0.07237,2253,2248,5,"{""HighLow"": 1.0, ""Level"": 0.07237, ""delay_bars"": 5}"
2019-04-29 16:00:00,swing_low,0.06401,2260,2259,1,"{""HighLow"": -1.0, ""Level"": 0.06401, ""delay_bars"": 1}"
2019-05-01 08:00:00,swing_high,0.0706,2270,2268,2,"{""HighLow"": 1.0, ""Level"": 0.0706, ""delay_bars"": 2}"
2019-05-03 12:00:00,swing_low,0.06738,2283,2282,1,"{""HighLow"": -1.0, ""Level"": 0.06738, ""delay_bars"": 1}"
2019-05-04 04:00:00,swing_high,0.07225,2287,2286,1,"{""HighLow"": 1.0, ""Level"": 0.07225, ""delay_bars"": 1}"
2019-05-06 08:00:00,swing_low,0.06331,2300,2299,1,"{""HighLow"": -1.0, ""Level"": 0.06331, ""delay_bars"": 1}"
2019-05-07 08:00:00,swing_high,0.06882,2306,2304,2,"{""HighLow"": 1.0, ""Level"": 0.06882, ""delay_bars"": 2}"
2019-05-08 04:00:00,swing_low,0.062,2311,2310,1,"{""HighLow"": -1.0, ""Level"": 0.062, ""delay_bars"": 1}"
2019-05-10 16:00:00,swing_high,0.06529,2326,2323,3,"{""HighLow"": 1.0, ""Level"": 0.06529, ""delay_bars"": 3}"
2019-05-13 04:00:00,swing_low,0.06755,2341,2337,4,"{""HighLow"": -1.0, ""Level"": 0.06755, ""delay_bars"": 4}"
2019-05-13 20:00:00,swing_high,0.07646,2345,2344,1,"{""HighLow"": 1.0, ""Level"": 0.07646, ""delay_bars"": 1}"
2019-05-16 16:00:00,swing_low,0.08343,2360,2358,2,"{""HighLow"": -1.0, ""Level"": 0.08343, ""delay_bars"": 2}"
2019-05-18 20:00:00,swing_high,0.08507,2373,2368,5,"{""HighLow"": 1.0, ""Level"": 0.08507, ""delay_bars"": 5}"
