time,Timestamp,Open,High,Low,Close,Volume,SwingHighLow,SwingLevel,SwingPivotIndex,BOS,CHOCH,BOSLevel,BrokenIndex,OB,OBTop,OBBottom,OBVolume,OBMitigatedIndex,OBPct,Liquidity,LiqLevel,LiqEnd,LiqSwept,RetraceDirection,CurrentRetracement%,DeepestRetracement%
2019-07-15 12:00:00,2019-07-15 12:00:00,10299.23,10615.0,10059.24,10569.22,15437.661548999997,,,,,,,,,,,,,,,,,,-1,-41.8,59.0
2019-07-15 16:00:00,2019-07-15 16:00:00,10569.99,10956.0,10371.0,10844.45,16992.388706000016,,,,,,,,,,,,,,,,,,-1,-20.4,59.0
2019-07-15 20:00:00,2019-07-15 20:00:00,10844.99,11100.0,10730.33,10838.72,10240.052881999998,,,,,,,,,,,,,,,,,,-1,11.9,59.0
2019-07-16 00:00:00,2019-07-16 00:00:00,10833.78,11028.0,10625.4,10694.64,9287.798379999997,,,,,,,,,,,,,,,,,,-1,25.6,59.0
2019-07-16 04:00:00,2019-07-16 04:00:00,10694.1,10806.18,10460.0,10717.04,9148.040629,1.0,11100.0,4172.0,,,,,,,,,,,1.0,10579.9795,6537.0,6562.0,-1,18.8,59.0
2019-07-16 08:00:00,2019-07-16 08:00:00,10718.53,10850.0,10580.0,10682.8,7736.800330000004,,,,,,,,,,,,,,,,,,1,0.0,0.0
2019-07-16 12:00:00,2019-07-16 12:00:00,10682.74,10684.93,10311.13,10492.77,15976.926161999994,,,,,,,,,,,,,,,,,,1,192.6,192.6
2019-07-16 16:00:00,2019-07-16 16:00:00,10492.77,10496.15,9501.0,9694.73,35334.50690000002,,,,,,,,,,,,,,,,,,1,292.2,292.2
2019-07-16 20:00:00,2019-07-16 20:00:00,9694.73,9792.08,9350.01,9439.59,19735.37101199998,,,,,,,,,,,,,,,,,,1,592.2,592.2
2019-07-17 00:00:00,2019-07-17 00:00:00,9430.17,9630.0,9214.0,9399.45,13522.869356999996,,,,,,,,,,,,,,,,,,1,648.1,648.1
2019-07-17 04:00:00,2019-07-17 04:00:00,9398.6,9608.47,9303.0,9549.98,8605.109258999997,,,,,,,,,,,,,,,,,,1,698.5,698.5
2019-07-17 08:00:00,2019-07-17 08:00:00,9549.98,9609.91,9060.0,9157.02,14902.531603000005,,,,,,,,,,,,,,,,,,1,665.6,698.5
2019-07-17 12:00:00,2019-07-17 12:00:00,9157.04,9805.0,9060.0,9720.2,21707.209143,,,,,,,,,,,,,,,,,,1,755.6,755.6
2019-07-17 16:00:00,2019-07-17 16:00:00,9720.01,9957.0,9633.42,9731.54,14944.948657000004,-1.0,9060.0,4181.0,,,,,,,,,,,,,,,1,755.6,755.6
2019-07-17 20:00:00,2019-07-17 20:00:00,9731.55,9949.0,9552.89,9667.92,11260.00469799999,,,,,,,,,,,,,,,,,,-1,44.0,44.0
2019-07-18 00:00:00,2019-07-18 00:00:00,9668.86,9808.1,9521.0,9708.19,7812.525529,,,,,,,,,,,,,,,,,,-1,43.6,44.0
2019-07-18 04:00:00,2019-07-18 04:00:00,9708.55,9996.52,9619.69,9790.97,8331.827259999996,,,,,,,,,,,,,,,,,,-1,36.7,44.0
2019-07-18 08:00:00,2019-07-18 08:00:00,9788.61,9870.0,9659.14,9749.38,7591.143909000005,,,,,,,,,,,,,,,,,,-1,45.9,45.9
2019-07-18 12:00:00,2019-07-18 12:00:00,9751.31,10455.0,9252.0,10437.93,31624.50666499999,,,,,,,,,,,,,,,,,,-1,39.7,45.9
2019-07-18 16:00:00,2019-07-18 16:00:00,10443.04,10725.0,10342.83,10486.53,15886.634985999995,,,,,,,,,,,,,,,,,,-1,68.4,68.4
2019-07-18 20:00:00,2019-07-18 20:00:00,10492.54,10788.0,10472.84,10627.16,9036.671902999997,,,,,,,,,,,,,,,,,,-1,81.6,81.6
2019-07-19 00:00:00,2019-07-19 00:00:00,10628.64,10706.93,10490.1,10577.81,7381.253870000002,,,,,,,,,,,,,,,,,,-1,84.7,84.7
2019-07-19 04:00:00,2019-07-19 04:00:00,10575.8,10645.0,10363.38,10600.29,9270.019234,,,,,,,,,,,,,,,,,,-1,80.7,84.7
2019-07-19 08:00:00,2019-07-19 08:00:00,10599.32,10769.71,10210.39,10282.65,14719.632949999996,,,,,,,,,,,,,,,,,,-1,77.7,84.7
2019-07-19 12:00:00,2019-07-19 12:00:00,10282.77,10650.0,10121.84,10417.22,15690.930132000009,,,,,,,,,,,,,,,,,,-1,83.8,84.7
2019-07-19 16:00:00,2019-07-19 16:00:00,10417.22,10478.0,10300.81,10393.6,4863.517879,,,,,,,,,,,,,,,,,,-1,77.9,84.7
2019-07-19 20:00:00,2019-07-19 20:00:00,10391.96,10576.92,10381.77,10504.29,4621.578067999995,,,,,,,,,,,,,,,,,,-1,69.5,84.7
2019-07-20 00:00:00,2019-07-20 00:00:00,10505.78,10588.0,10350.0,10507.49,6371.505848999998,,,,,,,,,,,,,,,,,,-1,74.4,84.7
2019-07-20 04:00:00,2019-07-20 04:00:00,10507.49,10689.0,10460.0,10560.04,6609.181232000004,,,,,,,,,,,,,,,,,,-1,74.9,84.7
